"","MonitoringLocationIdentifier","OrganizationIdentifier.x","OrganizationFormalName.x","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityRelativeDepthName","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ProjectName","ActivityConductingOrganizationText","MonitoringLocationName.x","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","ActivityLocation.LatitudeMeasure","ActivityLocation.LongitudeMeasure","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionMethod.MethodDescriptionText","SampleCollectionEquipmentName","ResultIdentifier","ResultDetectionConditionText","MethodSpeciationName","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","DataQuality.PrecisionValue","DataQuality.BiasValue","DataQuality.ConfidenceIntervalValue","DataQuality.UpperConfidenceLimitValue","DataQuality.LowerConfidenceLimitValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","SubjectTaxonomicName","SampleTissueAnatomyName","BinaryObjectFileName","BinaryObjectFileTypeCode","ResultFileUrl","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","ResultAnalyticalMethod.MethodUrl","ResultAnalyticalMethod.MethodDescriptionText","LaboratoryName","AnalysisStartDate","ResultLaboratoryCommentText","ResultDetectionQuantitationLimitUrl","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","LabSamplePreparationUrl","LastUpdated","ProviderName.x","DateAsDate","OrganizationIdentifier.y","OrganizationFormalName.y","MonitoringLocationName.y","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure_MeasureValue","DrainageAreaMeasure_MeasureUnitCode","ContributingDrainageAreaMeasure_MeasureValue","ContributingDrainageAreaMeasure_MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure_MeasureValue","HorizontalAccuracyMeasure_MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure_MeasureValue","VerticalMeasure_MeasureUnitCode","VerticalAccuracyMeasure_MeasureValue","VerticalAccuracyMeasure_MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","LocalAqfrName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure_MeasureValue","WellDepthMeasure_MeasureUnitCode","WellHoleDepthMeasure_MeasureValue","WellHoleDepthMeasure_MeasureUnitCode","ProviderName.y"
"439","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500506","Sample-Routine","Water","Surface Water","8/20/2015","21:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Rising stage","Flood",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103083854","","","Escherichia coli","",1e+05,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.736111111",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2015-08-20","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"440","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500508","Sample-Routine","Water","Surface Water","8/20/2015","22:45:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Rising stage","Flood",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-103083878","","","Escherichia coli","",440000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.736111111",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2015-08-20","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"441","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500455","Sample-Routine","Water","Surface Water","7/2/2015","4:36:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","time on SLAR=0540 time on tag=0436",NA,"Falling stage","Flood",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-103083331","","","Escherichia coli","",330000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.736111111",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2015-07-02","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"442","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500488","Sample-Routine","Water","Surface Water","7/28/2015","23:24:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Rising stage","Flood",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-103083661","","","Escherichia coli","",730000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.736111111",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2015-07-28","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"443","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500548","Sample-Routine","Water","Surface Water","9/21/2015","15:40:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Not determined","Flood",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-103084319","","","Escherichia coli","",690000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.736111111",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2015-09-21","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"444","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500518","Sample-Routine","Water","Surface Water","8/21/2015","1:20:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","Deleted bottle 1(not found) as per Nick Paretti 9-4-15",NA,"Falling stage","Flood",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-103083977","","","Escherichia coli","",650000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.736111111",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2015-08-21","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"445","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01600588","Sample-Routine","Water","Surface Water","7/21/2016","1:29:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Rising stage","Flood",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-106377197","","","Escherichia coli","",870000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2016-07-21","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"446","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500431","Sample-Routine","Water","Surface Water","3/12/2015","9:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Stable, normal stage","Routine sample",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103083078","","","Escherichia coli","",45,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","","","",NA,"",NA,"","NWIS","2015-03-12","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"447","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500544","Sample-Routine","Water","Surface Water","9/21/2015","13:55:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Not determined","Flood",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-103084277","","","Escherichia coli","",130000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.736111111",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2015-09-21","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"448","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500505","Sample-Routine","Water","Surface Water","7/31/2015","7:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Not determined","Flood",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103083845","","","Escherichia coli","",330000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.736111111",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2015-07-31","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"449","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01700091","Sample-Routine","Water","Surface Water","12/8/2016","11:15:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Stable, normal stage","Earthquake",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-106505031","","","Escherichia coli","",110,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","","","",NA,"",NA,"","NWIS","2016-12-08","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"450","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01600607","Sample-Routine","Water","Surface Water","7/19/2016","23:57:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Peak stage","Flood",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-106377455","","","Escherichia coli","",870000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2016-07-19","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"451","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500437","Sample-Routine","Water","Surface Water","6/9/2015","16:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Stable, normal stage","Routine sample",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-103083178","","","Escherichia coli","",110,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","","","",NA,"",NA,"","NWIS","2015-06-09","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"452","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500485","Sample-Routine","Water","Surface Water","7/25/2015","3:23:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Falling stage","Flood",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-103083632","","","Escherichia coli","",230000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.736111111",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2015-07-25","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"453","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01600551","Sample-Routine","Water","Surface Water","8/9/2016","22:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Peak stage","Flood",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-106376777","","","Escherichia coli","",31000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2016-08-09","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"454","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01600194","Sample-Routine","Water","Surface Water","3/2/2016","2:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Stable, normal stage","Routine sample",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-103614272","","","Escherichia coli","",170,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","","","",NA,"",NA,"","NWIS","2016-03-02","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"455","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500557","Sample-Routine","Water","Surface Water","9/21/2015","19:45:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Not determined","Flood",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-103084425","","","Escherichia coli","",240000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.736111111",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2015-09-21","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"456","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01700092","Sample-Routine","Water","Surface Water","12/8/2016","12:15:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Stable, normal stage","Earthquake",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-106505042","","","Escherichia coli","",68,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","","","",NA,"",NA,"","NWIS","2016-12-08","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"457","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01600701","Quality Control Sample-Field Replicate","Water","Surface Water","6/30/2016","12:45:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Falling stage","Flood",NA,NA,"70","USGS parameter code 82398","Grab sample  (dip)",NA,"Grab sample","NWIS-106378423","","","Escherichia coli","",650000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2016-06-30","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"458","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01500565","Sample-Routine","Water","Surface Water","9/22/2015","1:15:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Not determined","Flood",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-103084504","","","Escherichia coli","",190000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.736111111",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2015-09-22","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"459","USGS-09481740","USGS-AZ","USGS Arizona Water Science Center","nwisaz.01.01600546","Quality Control Sample-Field Replicate","Water","Surface Water","8/9/2016","17:00:00","MST",NA,NA,NA,NA,NA,"","",NA,"",NA,"","","","U.S. Geological Survey-Water Resources Discipline","","",NA,"Peak stage","Flood",NA,NA,"50","USGS parameter code 82398","Point sample",NA,"Sampler, point, automatic","NWIS-106376732","","","Escherichia coli","",110000,"MPN/100 ml",NA,"Accepted",NA,"Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",50468,NA,"",NA,NA,NA,NA,NA,NA,"BAC14","USGS","E coli, water, Colilert (24-28)",NA,"Standard Methods","USGS - Arizona Water Science Center","","sample was diluted","","",NA,"",NA,"","NWIS","2016-08-09","USGS-AZ","USGS Arizona Water Science Center","SANTA CRUZ RIVER AT TUBAC, AZ.","Stream","",15050301,1210,"sq mi",NA,NA,31.61286778,-111.0414792,NA,1,"seconds","Interpolated from MAP.","NAD83",3180,"feet",20,"feet","Interpolated from topographic map.","NGVD29","US",4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
